SITE_ID,DESCRIPTION,LONGITUDE,LATITUDE,AADT,TDIST,PERCENT_HV,RSECT_ID,ROAD_NAME,TDIST_START,TDIST_END
136146,1102 -Redland Bay Rd @ int with Smith St,153.1959696,-27.5287303,43262,0.45,5.02,1102,CAPALABA - VICTORIA POINT ROAD,0,1.28
135710,West of Lyndon Road,153.2139751,-27.54076015,28818,2.78,7.97,1102,CAPALABA - VICTORIA POINT ROAD,1.28,3.903
131677,East of Seven Oaks St,153.231821,-27.55353793,23014,5.1,8.6,1102,CAPALABA - VICTORIA POINT ROAD,3.903,6.42
135541,South of Lyndon/Duncan int,153.2176383,-27.57250249,12061,0.5,11.24,111,MOUNT COTTON ROAD,0,2.65
131678,North of Double Jump Rd,153.2347462,-27.60969306,13656,5.25,10.66,111,MOUNT COTTON ROAD,2.65,5.76
140022,100m Mt Cotton/Golden Cockeral Access,153.235594,-27.630363,19419,7.67,9.47,111,MOUNT COTTON ROAD,5.76,9.99
135568,140m south of Coorang Road,153.2314338,-27.66775627,14116,12.26,16.19,111,MOUNT COTTON ROAD,9.99,13.24
136147,112Old Cleveland Rd@int Banfield/Dollery,153.1922533,-27.52044455,40822,0.53,4.09,112,CAPALABA - CLEVELAND ROAD,0,1.36
140002,112 - Finucane Rd near Windemere Rd PTC,153.2148545,-27.52185689,36540,2.85,,112,CAPALABA - CLEVELAND ROAD,1.36,3.91
135781,500m West of Delancey St,153.2473859,-27.523696,33751,6.1,6.08,112,CAPALABA - CLEVELAND ROAD,3.91,6.95
136047,Shore Street West East of Nelson St,153.2626289,-27.52442381,29077,7.6,6.46,112,CAPALABA - CLEVELAND ROAD,6.95,7.94
135703,1122 -Morton Bay Rd at Capalaba Cent Ent,153.1963019,-27.52465079,24224,0.321,4.26,1122,BIRKDALE ROAD,0,0.86
135700,Old Cleveland Rd East Sth of Birkdale Rd,153.2042823,-27.51401241,25990,1.8,5.13,1122,BIRKDALE ROAD,0.86,4.35
131679,West of Badgen Road,153.2210282,-27.49151911,16444,5,5.27,1122,BIRKDALE ROAD,4.35,6.81
11413,Between Monterey Ky Dr & Santa Barbara R,153.3408794,-27.87574522,30465,2.8,5.12,114,HOPE ISLAND ROAD,0,5.41
11726,500m east of Crescent Ave,153.3794362,-27.87780402,25950,7.2,4.47,114,HOPE ISLAND ROAD,5.41,8.8
11563,150m south of Marsupial Dv,153.3880108,-27.90645091,27880,10.81,6.35,114,HOPE ISLAND ROAD,8.8,11.54
11581,F.M. Canal bridge 200m nth HarbourtownDr,153.3884514,-27.9268757,24084,13.15,4.63,114,HOPE ISLAND ROAD,11.54,14.03
12177,Between Ash Ct and  Boea St,153.3852443,-27.95036034,25566,1.9,5.12,116,LABRADOR - CARRARA ROAD,0,3.75
11600,250m north of Crestwood Dve,153.3761359,-27.96851553,46354,4.18,6.32,116,LABRADOR - CARRARA ROAD,3.75,5.24
11564,Between Rumbalara Ave & Cotlew St,153.3826388,-27.98337121,25632,6,4.46,116,LABRADOR - CARRARA ROAD,5.24,7.98
11530,300m north of Ross St bridge,153.3742864,-28.00388991,37565,8.655,4.29,116,LABRADOR - CARRARA ROAD,7.98,9.585
11601,10m east of Panitz Bridge,153.3387966,-27.99078001,18089,0.34,9.01,117,NERANG CONNECTION ROAD,0,0.6
11531,60m north of Palings Court,153.3402915,-27.97985742,15543,1.8,9.57,117,NERANG CONNECTION ROAD,0.6,1.91
11552,Between Pac Hwy and Gold Coast Hwy,153.4870858,-28.14281822,26300,0.6,8.49,118,TUGUN - CURRUMBIN ROAD,0,1.675
11582,300m west of Pacific Hwy,153.4768392,-28.14686032,17260,1.725,15.89,118,TUGUN - CURRUMBIN ROAD,1.675,2.3
10007,300m west of Marble Arch Pl Int- SS 5185,153.355712,-27.92337006,49134,3.31,8.88,11A,GOLD COAST HIGHWAY,0,4.04
11395,Between Telford Pl and Ereton Dr,153.3824473,-27.93264259,33750,6.17,7.03,11A,GOLD COAST HIGHWAY,4.04,6.98
12167,Biggera Creek Bridge,153.3953993,-27.93548092,30426,7.48,5.67,11A,GOLD COAST HIGHWAY,6.98,8.74
11589,30m south of Bradford St,153.4082232,-27.9519175,25724,10.26,4.17,11A,GOLD COAST HIGHWAY,8.74,11.29
12168,Between Venice St and William St,153.4352495,-28.0458694,34280,1.361,5.37,11B,GOLD COAST HIGHWAY,0,1.69
11591,Between Second Ave and Third Ave,153.4479206,-28.08275456,35877,5.75,5.23,11B,GOLD COAST HIGHWAY,1.69,6.34
10855,At Tallebudgera Creek Bridge,153.45635,-28.09791267,35901,7.96,5.37,11B,GOLD COAST HIGHWAY,6.34,11.04
11592,200m south of Thrower Dr,153.4785288,-28.12947333,27127,12.17,6.3,11B,GOLD COAST HIGHWAY,11.04,14.16
10026,"Sand St Ped Xing, Tugun - SS 5187",153.5002377,-28.14944694,38686,15.3,5.8,11B,GOLD COAST HIGHWAY,14.16,17.63
11554,330m South of Bilinga Overpass,153.5201767,-28.17067112,17540,18.46,4.11,11B,GOLD COAST HIGHWAY,17.63,18.48
135987,120 - PTC 70m East of Saunders St,152.9809655,-27.26661994,28471,0.53,7.59,120,REDCLIFFE ROAD,0,1.91
135699,120 - 100m West of Old Gympie Rd,152.9852131,-27.25269893,25570,2.37,8.12,120,REDCLIFFE ROAD,1.91,2.57
136182,120 - East of Old Gympie Road,152.9880516,-27.25160803,24958,2.7,4.23,120,REDCLIFFE ROAD,2.57,3.2
135650,120 - West of Duffield Rd,153.0014236,-27.24893803,21969,4.1,3.42,120,REDCLIFFE ROAD,3.2,4.21
136183,120 -  East of Duffield Road,153.00341,-27.24855332,24343,4.3,4.87,120,REDCLIFFE ROAD,4.21,5.35
136184,Rd 120 -  Between Brays Rd & 10A Ramps,153.0142612,-27.24836436,36986,5.4,4.8,120,REDCLIFFE ROAD,5.35,5.59
136192,120 -  At Bruce Highway O'Bridge,153.0167424,-27.24684579,49024,5.7,4.38,120,REDCLIFFE ROAD,5.59,5.8
135927,120 - PTC Anzac Ave @ Northlakes Dr,153.0209222,-27.24254003,49555,6.34,4.05,120,REDCLIFFE ROAD,5.8,6.67
135642,120 - Between Discovery & Kinsellas,153.0252673,-27.24131229,33344,6.8,,120,REDCLIFFE ROAD,6.67,7.82
135646,120 - 400m East of Kinsellas Rd,153.0327368,-27.23062022,32375,8.2,2.72,120,REDCLIFFE ROAD,7.82,10.43
136189,120 - Between Mewes & Wattle Road,153.0580091,-27.21661452,39355,11.5,5.09,120,REDCLIFFE ROAD,10.43,12.02
135647,120 - Between Wattle & Nathan St's,153.0687437,-27.2180743,42523,12.6,6.29,120,REDCLIFFE ROAD,12.02,12.87
136185,120 - East of Hercules Rd,153.0803978,-27.21992192,45243,13.8,3.04,120,REDCLIFFE ROAD,12.87,13.87
136194,120 - Between Klinger/Boardman Rd,153.0821457,-27.22213753,33557,14.1,3.52,120,REDCLIFFE ROAD,13.87,14.6
135648,120 - Between Boardman Rd & Victoria Av,153.0944181,-27.2278438,19845,15.6,3.87,120,REDCLIFFE ROAD,14.6,16.36
136211,120 - Btwn Victoria Av & Rd 122,153.1047896,-27.22941897,15248,16.64,3.75,120,REDCLIFFE ROAD,16.36,17.11
136186,120 -  Btw John/Sutton St's,153.1143082,-27.23085978,9692,17.6,3.31,120,REDCLIFFE ROAD,17.11,17.83
23549,1204 - 110m West of Clinker Road,152.9766718,-27.03974326,7924,0.08,13.27,1204,PUMICESTONE ROAD,0,0.157
20371,1204 - 700m East of Bigmore Drive,152.9788791,-27.03972473,7867,0.3,11.78,1204,PUMICESTONE ROAD,0.157,0.352
23933,1204 - 190m East of Clinker Road,152.9859435,-27.039956,6747,1,11.56,1204,PUMICESTONE ROAD,0.352,1.35
23932,1204 - 210m West of Hume Road,153.0226612,-27.03020589,3507,5,9.37,1204,PUMICESTONE ROAD,1.35,6.68
20716,1204 - 400m East of Donnybrook Rd,153.0428345,-27.03262733,1732,7.07,9.42,1204,PUMICESTONE ROAD,6.68,14.03
23523,121 - East of Rd 901/Old Gympie Rd,152.9817317,-27.17911752,23858,0.06,3.86,121,DECEPTION BAY ROAD,0,0.13
23531,121 - Btw 10A N/B & S/B on/off ramps,152.9826096,-27.17891702,27128,0.15,4.22,121,DECEPTION BAY ROAD,0.13,0.4
23668,121 - Btw 10A S/B on/off ramps & Service,152.9835977,-27.17866559,22139,0.24,6.09,121,DECEPTION BAY ROAD,0.4,0.55
23669,121 - East of Eastern Service Road,152.9846035,-27.17843399,20984,0.35,5.63,121,DECEPTION BAY ROAD,0.55,1.64
20454,121 - West of Zammit St,152.9996076,-27.18285239,19836,1.92,5.1,121,DECEPTION BAY ROAD,1.64,2.46
21091,121 - West of Park/Lipscombe Rd,153.0153933,-27.18925875,21784,3.6,6.02,121,DECEPTION BAY ROAD,2.46,3.88
21092,121 - West of Bailey Rd,153.0242322,-27.19281802,28563,4.58,5.42,121,DECEPTION BAY ROAD,3.88,4.63
23609,121- East of Bay Av/Moreton Downs Dr,153.0307316,-27.19767511,29190,5.45,4.7,121,DECEPTION BAY ROAD,4.63,5.79
20455,121 - 200m west of Webster Rd,153.0334699,-27.20020972,28329,5.85,3.58,121,DECEPTION BAY ROAD,5.79,7.06
130001,121 - PTC 200m North of Coman Rd,153.0424596,-27.20825248,34691,7.14,7.46,121,DECEPTION BAY ROAD,7.06,8.135
130045,122-Near sth abut.Houghton Hway brdgePTC,153.0644597,-27.28279646,42499,0.1,,122,BRIGHTON - REDCLIFFE ROAD,0,2.88
135704,122 - 100m west of Donald St,153.0925944,-27.25595115,27077,4.35,3.23,122,BRIGHTON - REDCLIFFE ROAD,2.88,5.56
135697,122 - 100m South of Anzac Av,153.1090654,-27.23241057,12372,8.5,3.97,122,BRIGHTON - REDCLIFFE ROAD,5.56,8.76
130002,122 - 200m South of Klinger Rd,153.1103137,-27.22614191,11460,9.2,4.6,122,BRIGHTON - REDCLIFFE ROAD,8.76,9.58
136172,123 - 70m north of King Street,153.082672,-27.2466703,30225,1.7,4.98,123,CLONTARF - ANZAC AVENUE ROAD,0,3.12
136188,123 - North of Macdonnell Road,153.0860996,-27.23081195,39837,3.5,3.32,123,CLONTARF - ANZAC AVENUE ROAD,3.12,4.04
20786,126 - West of S/B Rd 10A on/off ramps,152.9777356,-27.08574357,31870,0.23,7.6,126,CABOOLTURE - BRIBIE ISLAND ROAD,0,0.18
20457,126 -Btwn SB on/off ramps & Aerodrome Rd,152.985934,-27.086427,47232,1,8.8,126,CABOOLTURE - BRIBIE ISLAND ROAD,0.18,0.5
23848,126 - Btwn Aerodrome/Pasturage Rd's,152.985934,-27.086427,23728,1,4.95,126,CABOOLTURE - BRIBIE ISLAND ROAD,0.5,1.1
20458,126 - 860m east of Hickey Rd,152.9980353,-27.08186641,29001,2.3,8.31,126,CABOOLTURE - BRIBIE ISLAND ROAD,1.1,4.81
20459,126 - 270m East of Browns Rd/Volz Rd,153.0509198,-27.07565479,24764,8,10.99,126,CABOOLTURE - BRIBIE ISLAND ROAD,4.81,8.15
23220,126 - East of Lee Road/Peel Road,153.0730908,-27.06286058,22648,10.7,10.17,126,CABOOLTURE - BRIBIE ISLAND ROAD,8.15,11.3
20357,126 - 150m East of Retondo Street,153.1191853,-27.064568,26150,15.5,5.3,126,CABOOLTURE - BRIBIE ISLAND ROAD,11.3,17.73
20456,"Rd 126 - Abut ""A"" Pumicestone Bridge",153.14203,-27.073433,29513,18.22,4.56,126,CABOOLTURE - BRIBIE ISLAND ROAD,17.73,19.06
20252,127 - South of Haskings Street,152.9518968,-27.08373608,16992,0.15,5.42,127,BEERBURRUM ROAD,0,0.17
23759,127 - Between James St & Bertha St,152.9521928,-27.08243344,14265,0.3,4.97,127,BEERBURRUM ROAD,0.17,0.37
21096,127 - South of McKean St,152.9510833,-27.07871902,17167,0.74,4.76,127,BEERBURRUM ROAD,0.37,0.79
20020,127 - Between McKean St & Henzell Rd,152.9504392,-27.07739393,21962,0.9,4.94,127,BEERBURRUM ROAD,0.79,1.03
23513,127 - South of Pumicestone Rd,152.9489637,-27.07307554,23363,1.4,4.02,127,BEERBURRUM ROAD,1.03,1.53
23516,127 Between Pumicestone Rd/Industrial Av,152.9485892,-27.07158049,17963,1.57,6.42,127,BEERBURRUM ROAD,1.53,1.63
21097,127 - 500m South of Porter Road,152.9484036,-27.05967813,5100,2.9,8.16,127,BEERBURRUM ROAD,1.63,8.27
20460,127 - 260m North of McDougall Road,152.948596,-26.99110366,3537,11.02,10.02,127,BEERBURRUM ROAD,8.27,15.21
20461,128 - 50m East of Roseby Road,152.9825978,-27.08956789,6442,0.5,7.43,128,CABOOLTURE - BEACHMERE ROAD,0,1.17
20021,128 - 100m East of Old Beachmere Road,152.9991669,-27.09596219,5667,2.49,6.42,128,CABOOLTURE - BEACHMERE ROAD,1.17,7.6
20462,128 - 70m East of Bakers Flat Rd,153.0001256,-27.09647155,5305,7.5,7.51,128,CABOOLTURE - BEACHMERE ROAD,7.6,9.21
136076,500m South of Underwood Rd Opass,153.1138827,-27.59783113,152136,0.5,8.17,12A,PACIFIC HIGHWAY,0,1.53
140013,Opposite Sports Drive,153.1209365,-27.60877908,183592,1.9,,12A,PACIFIC HIGHWAY,1.53,2.6
131796,Pac Mway sth side Paradise Rd overpass,153.1402906,-27.63968784,145557,5.9,10.63,12A,PACIFIC HIGHWAY,2.6,6.54
136399,Pacific Mwy North of Mandew St Overpass,153.1649934,-27.65586384,112155,8.95,,12A,PACIFIC HIGHWAY,6.54,10.15
135793,2.5km Nrth of Logan Mwy Oppo Nandala Dr,153.177582,-27.66895514,131708,10.82,8.44,12A,PACIFIC HIGHWAY,10.15,14.28
12205,1.9 km North of Foxwell Rd,153.3040795,-27.84113209,160135,34.359,8.23,12A,PACIFIC HIGHWAY,14.28,44.05
13008,580m south of Coombabah Crk PM5822,153.3399721,-27.9458599,170299,46.846,,12A,PACIFIC HIGHWAY,44.05,47.83
11641,320m Sth Smith St OverPass,153.3457318,-27.96329369,126641,48.8,14.62,12A,PACIFIC HIGHWAY,47.83,51.28
11399,Between Neilsens and Elysium Rd,153.3508149,-28.02380527,116310,55.95,8.06,12A,PACIFIC HIGHWAY,51.28,58.84
10034,Nth of Robina Parkway overpass,153.3800962,-28.0838018,82791,63.68,10.26,12A,PACIFIC HIGHWAY,58.84,66.78
11749,30m north of Tallebudgera Creek Overflow,153.4492097,-28.11624381,89364,72.046,7.85,12A,PACIFIC HIGHWAY,66.78,76.3
12058,WiM Site Tugun Bypass,153.4947296,-28.15991465,49309,79,8.74,12A,PACIFIC HIGHWAY,76.3,79.23
20463,130 - 150m of Crusher Park Dr East,152.9752205,-26.61713327,14696,0.65,8.03,130,NAMBOUR - BLI BLI ROAD,0,1.16
23221,130 - 350m East of Cooney Road,152.9851378,-26.61818095,8986,1.9,11.4,130,NAMBOUR - BLI BLI ROAD,1.16,4.19
20464,130 - 270m west of Camp Flat Road,153.0133704,-26.61324884,9685,4.88,10.86,130,NAMBOUR - BLI BLI ROAD,4.19,6.79
20776,130 - 240m East of School Road,153.0336433,-26.61649355,8880,7.06,10.34,130,NAMBOUR - BLI BLI ROAD,6.79,7.32
21099,130 - 80m West of Kennedy Rd,153.037306,-26.6180755,19407,7.5,7.18,130,NAMBOUR - BLI BLI ROAD,7.32,7.63
23908,130 - 50m East of Tasol St,153.0396336,-26.62190626,19886,7.95,7.91,130,NAMBOUR - BLI BLI ROAD,7.63,8.07
21225,1305 - 200m South of Yandina Coolum Rd,152.9555921,-26.56571811,8466,0.34,7.71,1305,YANDINA - BLI BLI ROAD,0,0.57
20863,1305 - 200m South of Vee Road,152.9604114,-26.56637727,1417,1.08,13.26,1305,YANDINA - BLI BLI ROAD,0.57,1.57
20372,1305 - 50m South of Thomsens Rd,152.9982595,-26.58310911,1473,5.99,10.09,1305,YANDINA - BLI BLI ROAD,1.57,10.47
20027,1305 - 200m East of Camp Flat Rd,153.0293705,-26.60121999,2871,11.03,9.97,1305,YANDINA - BLI BLI ROAD,10.47,11.5
23181,West of Samantha Dr East,153.0334323,-26.60689829,7250,11.91,5.09,1305,YANDINA - BLI BLI ROAD,11.5,12.81
20023,1305 - 50m South of Whistler Street,153.0353088,-26.60954057,12366,12.3,6.6,1305,YANDINA - BLI BLI ROAD,12.81,13.13
23674,132 - Abut B Bruce Hwy O'bdg,153.0432868,-26.77312665,28969,0.05,6.41,132,CALOUNDRA ROAD,0,0.43
23804,132 - West of Racecourse Road,153.06098,-26.778255,44934,2,11.33,132,CALOUNDRA ROAD,0.43,3.82
20712,132 - West of of Parklands Bvd/Pierce Av,153.0822052,-26.78176755,37431,4.2,6.1,132,CALOUNDRA ROAD,3.82,4.55
21961,132 - 250m West of Sugarbag Rd,153.0859968,-26.78281219,34018,4.6,5.92,132,CALOUNDRA ROAD,4.55,5.77
20789,132 - 150m West of Bellvista Blvd,153.0997258,-26.78986221,33082,6.25,6.43,132,CALOUNDRA ROAD,5.77,7.12
20790,132 - East of Latcham Dr,153.1063357,-26.7948332,30118,7.14,7.36,132,CALOUNDRA ROAD,7.12,7.4
23450,132 - West of Nicklin Way R'bt,153.1150571,-26.7993073,33065,8.16,6.07,132,CALOUNDRA ROAD,7.4,8.31
20254,132 - 300m east of Rd 153 R'bt,153.119527,-26.80269612,36537,8.77,5.23,132,CALOUNDRA ROAD,8.31,8.84
21100,132 - West of Park Pl,153.1238248,-26.80430061,23061,9.24,2.81,132,CALOUNDRA ROAD,8.84,9.26
21102,132 - East of Park Pl,153.1242271,-26.80435507,30094,9.28,2.67,132,CALOUNDRA ROAD,9.26,9.4
21103,133 - South of Duporth Av,153.0893777,-26.65058547,9435,0.23,2.2,133,MAROOCHYDORE - NOOSA ROAD,0,0.28
23484,Rd 133 - North of Duporth Av,153.089269,-26.6499674,14185,0.3,2.92,133,MAROOCHYDORE - NOOSA ROAD,0.28,0.4
23485,133 - South of Ball St,153.0862662,-26.64625839,15011,0.81,2.93,133,MAROOCHYDORE - NOOSA ROAD,0.4,0.83
21105,East of Thomas St,153.0793075,-26.64434095,17133,1.6,3.22,133,MAROOCHYDORE - NOOSA ROAD,0.83,1.65
23486,East of Denna St,153.069288,-26.64225821,16306,2.65,2.36,133,MAROOCHYDORE - NOOSA ROAD,1.65,2.86
21107,East of Fishermans Rd,153.0573973,-26.6427916,12834,3.91,2.8,133,MAROOCHYDORE - NOOSA ROAD,2.86,3.96
20028,North of Fishermans Rd,153.0564858,-26.642794,15397,4,5.65,133,MAROOCHYDORE - NOOSA ROAD,3.96,4.69
20767,133 - 150m North of Clarkes Rd,153.0388684,-26.63519267,14862,6.02,6.44,133,MAROOCHYDORE - NOOSA ROAD,4.69,6.02
20029,Rd 133 - North of Petrie Ck Road,153.0384695,-26.63417765,11429,6.139,4.56,133,MAROOCHYDORE - NOOSA ROAD,6.02,7.75
20358,133 - West of Finland Road,153.0634224,-26.62467697,15450,9.829,5.23,133,MAROOCHYDORE - NOOSA ROAD,7.75,10.76
23824,133 - Nth of SSMW/David Low Way Int,153.071355,-26.61791632,20359,11,4.71,133,MAROOCHYDORE - NOOSA ROAD,10.76,11.5
23825,133 - West of Runway Drive,153.0757587,-26.61123233,16591,12,4.51,133,MAROOCHYDORE - NOOSA ROAD,11.5,13.01
23790,133 - PTC 320m North of Runway Drive,153.0885233,-26.61111033,15723,13.33,6.62,133,MAROOCHYDORE - NOOSA ROAD,13.01,14.42
23867,David Low Way @ Marcoola Ped xing,153.0959966,-26.60173085,13621,14.96,3.33,133,MAROOCHYDORE - NOOSA ROAD,14.42,15.34
20467,133 - 250m North of Keith Royal Dr,153.095563,-26.59593936,14765,15.72,6.28,133,MAROOCHYDORE - NOOSA ROAD,15.34,19.17
23226,133 - 150m North of Mona Vista Crt,153.0923904,-26.53200635,12482,23.48,3.51,133,MAROOCHYDORE - NOOSA ROAD,19.17,23.51
20009,133 - 250m North of Yandina Coolum Road,153.0919108,-26.53114997,15225,23.586,5.5,133,MAROOCHYDORE - NOOSA ROAD,23.51,27.36
20774,133 - 150m North of Emu Mountain Rd,153.0920171,-26.49844819,16654,27.4,6.41,133,MAROOCHYDORE - NOOSA ROAD,27.36,27.42
23489,134 - At SSMW over bridge,153.0491666,-26.71445626,17137,0.2,3.35,134,MOOLOOLABA ROAD,0,0.21
23521,134 - South of Kirby Crt,153.0482966,-26.71336871,15014,0.35,3.58,134,MOOLOOLABA ROAD,0.21,0.34
21909,134 - 110m North of Kirby Crt,153.0472762,-26.71231119,15116,0.5,6.1,134,MOOLOOLABA ROAD,0.34,0.64
20777,134 - 230m South of Taylor Rd,153.0468589,-26.70718595,5681,1.14,13.37,134,MOOLOOLABA ROAD,0.64,2.99
21108,West of Lindsay/Ballinger Rd,153.0498392,-26.6864426,13954,4.02,1.23,134,MOOLOOLABA ROAD,2.99,4.14
20255,Rd 134 -  At Ped Xing Buderim School,153.053714,-26.68475056,13555,4.47,2.01,134,MOOLOOLABA ROAD,4.14,4.63
20011,134 - 30m West of Short Street,153.0660897,-26.68253719,13820,5.76,5.2,134,MOOLOOLABA ROAD,4.63,6.39
23624,134 Btw Buderim Pines Dr & Deloraine Dr,153.0824706,-26.68277745,11926,7.63,3.18,134,MOOLOOLABA ROAD,6.39,8.28
23868,134 -Btwn Golf Links Dr & Syd Lingard Dr,153.0916926,-26.67874075,19918,8.93,2.11,134,MOOLOOLABA ROAD,8.28,9.09
20360,134 - 100m east of Syd Lingard Dr,153.0935598,-26.67715383,20530,9.2,2.45,134,MOOLOOLABA ROAD,9.09,9.57
21110,134 - Btwn Sunshine Mwy and Pacific Tce,153.100036,-26.67441891,18278,9.94,3.03,134,MOOLOOLABA ROAD,9.57,10.32
21112,134 - West of Rd 135,153.1142937,-26.676028,8939,11.41,1.89,134,MOOLOOLABA ROAD,10.32,11.46
20225,Rd 135 - Btwn Golf St and Cornmeal Pde,153.0910719,-26.65461927,21534,0.26,2.14,135,MAROOCHYDORE - MOOLOOLABA ROAD,0,0.4
20012,135 - Between Plaza Pde and First Av,153.0937471,-26.65702623,25406,0.65,2.68,135,MAROOCHYDORE - MOOLOOLABA ROAD,0.4,0.7
23610,Between Kingsford Smith Pde & Rose St,153.0966796,-26.65877539,19477,1,2.33,135,MAROOCHYDORE - MOOLOOLABA ROAD,0.7,1.38
21113,West of Sixth Av,153.1026435,-26.66136698,15310,1.66,2.56,135,MAROOCHYDORE - MOOLOOLABA ROAD,1.38,1.71
20013,135 - 250 South of Pacific Tce,153.1085104,-26.67102444,22531,2.96,3.03,135,MAROOCHYDORE - MOOLOOLABA ROAD,1.71,2.89
21115,135 - North of Mooloolaba Rd,153.1085104,-26.67102444,16586,2.96,3.02,135,MAROOCHYDORE - MOOLOOLABA ROAD,2.89,3.82
23787,136 -  West of Pike/Hobbs Rd,153.0286218,-26.66259792,23156,3.4,8.38,136,MAROOCHYDORE ROAD,0,4.11
21119,136 - East of Pike St/Hobbs Rd,153.0396392,-26.66308495,32140,4.5,13.8,136,MAROOCHYDORE ROAD,4.11,4.77
23222,136 - West of Main/Jones Rd,153.0456773,-26.66281779,32301,5.1,5.93,136,MAROOCHYDORE ROAD,4.77,5.77
20476,136 - 500m West of Sunshine Motorway,153.0558415,-26.66278158,34534,6.32,8.29,136,MAROOCHYDORE ROAD,5.77,7.27
20751,136 - btwn Hume St & Main Rd,153.0706269,-26.65726266,24686,7.9,2.26,136,MAROOCHYDORE ROAD,7.27,8.11
20008,136 - Ped Xing Maroochydore High School,153.0747013,-26.65499113,20892,8.39,2.99,136,MAROOCHYDORE ROAD,8.11,8.96
23611,136 - East of Hardware House,153.0793236,-26.65215588,18848,8.99,2.37,136,MAROOCHYDORE ROAD,8.96,9.37
21227,East of Evans St/Broadmeadows Rd,153.0837625,-26.65209989,17697,9.44,1.81,136,MAROOCHYDORE ROAD,9.37,9.81
21120,136 - East of Baden Powell St,153.0877479,-26.65260655,20822,9.86,1.81,136,MAROOCHYDORE ROAD,9.81,10.05
20378,138 - 50m East of Conn Street,152.9595116,-26.56138208,5408,0.5,10.63,138,YANDINA - COOLUM ROAD,0,0.8
20859,138 - 50m East of Vee Rd,152.9634051,-26.55860847,7839,1.22,12.42,138,YANDINA - COOLUM ROAD,0.8,1.53
20030,138 - 200m West of Banyandah Street,152.974933,-26.560885,7207,2.45,10.21,138,YANDINA - COOLUM ROAD,1.53,2.9
20265,138 - 100m West of Valdora Rd,153.0141792,-26.57120609,6171,6.71,9.84,138,YANDINA - COOLUM ROAD,2.9,12.09
20773,138 - 200m West of Sunshine Motorway,153.0722028,-26.53323657,11558,16.12,11.11,138,YANDINA - COOLUM ROAD,12.09,16.46
20713,138 - 250m East of SSMW R'bt,153.0753548,-26.53521606,18095,16.66,4.16,138,YANDINA - COOLUM ROAD,16.46,16.72
23737,138 - 100m East of Barnes La,153.0761493,-26.53579951,18719,16.76,6.88,138,YANDINA - COOLUM ROAD,16.72,17.04
23874,100m west of Central/Yungar St,153.081481,-26.53533619,13405,17.35,6.88,138,YANDINA - COOLUM ROAD,17.04,17.45
21121,138 - West of Perry St,153.0920828,-26.53185017,8525,18.51,3.38,138,YANDINA - COOLUM ROAD,17.45,18.53
23957,139 - 450m South of Caloundra Road,153.0760592,-26.79568119,5069,1.2,10.71,139,BELLS CREEK ARTERIAL ROAD,0,2.76
40185,13A-6.45km N/W from Warrego Hwy,147.0325247,-26.3728265,331,6.45,47.56,13A,LANDSBOROUGH HIGHWAY,0,42.415
40187,13A-2km S/E of Mitchell Hwy 23C,146.6196305,-25.85502583,326,81.12,48.39,13A,LANDSBOROUGH HIGHWAY,42.415,83.12
40312,13A-2.11km North of Mitchell Hwy 23C,146.6054238,-25.82042331,556,85.22,44.65,13A,LANDSBOROUGH HIGHWAY,83.12,88.88
40008,13B-1.94km North of Khyber Rd,146.5945337,-25.64773053,410,16.08,43.16,13B,LANDSBOROUGH HIGHWAY,0,57.09
70008,8.69km south of Tambo,146.3410343,-24.89799767,455,107.18,37.34,13B,LANDSBOROUGH HIGHWAY,57.09,115.87
70001,9.13km south of Blackall,145.5446086,-24.45775,464,92.58,36.17,13C,LANDSBOROUGH HIGHWAY,0,101.71
70003,7.77km south of Barcaldine,145.2819468,-23.62063559,444,98.39,38.5,13D,LANDSBOROUGH HIGHWAY,0,103.6
70186,2.56km south of Barcaldine,145.2823315,-23.57514652,705,103.6,21.25,13D,LANDSBOROUGH HIGHWAY,103.6,106.16
70005,3.64km west of Barcaldine,145.2485512,-23.54988407,624,3.64,35.18,13E,LANDSBOROUGH HIGHWAY,0,83.25
70185,2km west of Ilfracombe,144.4410441,-23.47238756,890,86.86,27.62,13E,LANDSBOROUGH HIGHWAY,83.25,105.56
70172,Near truck pull-over area in Longreach,144.2629478,-23.440719,2386,105.56,13.32,13E,LANDSBOROUGH HIGHWAY,105.56,106.83
70004,18.9km north-west of Longreach,144.1434539,-23.31319636,507,18.9,36.31,13F,LANDSBOROUGH HIGHWAY,0,176.94
70006,2.5km north-west of Boulia turnoff,142.9825777,-22.35080046,327,10.04,35.9,13G,LANDSBOROUGH HIGHWAY,0,126.71
100054,14.47km east of Int 13G/5807,142.0832392,-21.54110392,292,147.18,39.3,13G,LANDSBOROUGH HIGHWAY,126.71,131.17
70006,2.5km north-west of Boulia turnoff,142.9825777,-22.35080046,327,10.04,35.9,13G,LANDSBOROUGH HIGHWAY,131.17,147.11
100054,14.47km east of Int 13G/5807,142.0832392,-21.54110392,292,147.18,39.3,13G,LANDSBOROUGH HIGHWAY,147.11,165.9
100053,WiM Site Middle Creek,140.888884,-20.93557077,343,132.81,27.09,13H,LANDSBOROUGH HIGHWAY,0,166.18
